,Gold,Silver,Copper
2025-02-10,2914.300048828125,32.391998291015625,4.700500011444092
2025-02-11,2912.5,32.23099899291992,4.5945000648498535
2025-02-12,2909.0,32.69499969482422,4.697999954223633
2025-02-13,2925.89990234375,32.650001525878906,4.769000053405762
2025-02-14,2883.60009765625,32.80099868774414,4.656499862670898
2025-02-18,2931.60009765625,33.31700134277344,4.585000038146973
2025-02-19,2919.39990234375,32.99300003051758,4.557000160217285
2025-02-20,2940.0,33.444000244140625,4.607999801635742
2025-02-21,2937.60009765625,32.97600173950195,4.559999942779541
2025-02-24,2947.89990234375,32.57500076293945,4.517000198364258
2025-02-25,2904.5,31.801000595092773,4.486000061035156
2025-02-26,2916.800048828125,32.25299835205078,4.541999816894531
2025-02-27,2883.199951171875,31.801000595092773,4.579999923706055
2025-02-28,2836.800048828125,31.2189998626709,4.514500141143799
2025-03-03,2890.199951171875,32.03200149536133,4.576499938964844
2025-03-04,2909.60009765625,32.108001708984375,4.527500152587891
2025-03-05,2915.300048828125,32.858001708984375,4.766499996185303
2025-03-06,2916.60009765625,33.0629997253418,4.7789998054504395
2025-03-07,2904.699951171875,32.54800033569336,4.683000087738037
2025-03-10,2891.0,32.275001525878906,4.639500141143799
2025-03-11,2912.89990234375,32.88800048828125,4.739999771118164
2025-03-12,2939.10009765625,33.48400115966797,4.821000099182129
2025-03-13,2984.300048828125,34.05099868774414,4.898499965667725
2025-03-14,2994.5,34.1870002746582,4.869500160217285
2025-03-17,3000.0,34.07400131225586,4.933499813079834
2025-03-18,3035.10009765625,34.57899856567383,4.993000030517578
2025-03-19,3035.89990234375,33.974998474121094,5.076000213623047
2025-03-20,3040.0,33.7859992980957,5.085000038146973
2025-03-21,3018.199951171875,33.290000915527344,5.087500095367432
2025-03-24,3013.10009765625,33.26499938964844,5.064000129699707
2025-03-25,3023.699951171875,34.00199890136719,5.183000087738037
2025-03-26,3020.89990234375,34.03300094604492,5.216000080108643
2025-03-27,3060.199951171875,34.89699935913086,5.097499847412109
2025-03-28,3086.5,34.64400100708008,5.112500190734863
2025-03-31,3122.800048828125,34.457000732421875,5.019999980926514
2025-04-01,3118.89990234375,34.15800094604492,5.019000053405762
2025-04-02,3139.89990234375,34.499000549316406,5.023499965667725
2025-04-03,3097.0,31.8439998626709,4.810999870300293
2025-04-04,3012.0,29.115999221801758,4.384500026702881
2025-04-07,2951.300048828125,29.510000228881836,4.169000148773193
2025-04-08,2968.39990234375,29.591999053955078,4.127500057220459
2025-04-09,3056.5,30.322999954223633,4.17549991607666
2025-04-10,3155.199951171875,30.67099952697754,4.321000099182129
2025-04-11,3222.199951171875,31.823999404907227,4.507500171661377
2025-04-14,3204.800048828125,32.09199905395508,4.610499858856201
2025-04-15,3218.699951171875,32.22700119018555,4.611000061035156
2025-04-16,3326.60009765625,32.92599868774414,4.673999786376953
2025-04-17,3308.699951171875,32.41999816894531,4.731500148773193
2025-04-21,3406.199951171875,32.49599838256836,4.7210001945495605
2025-04-22,3400.800048828125,32.880001068115234,4.870500087738037
2025-04-23,3276.300048828125,33.518001556396484,4.8354997634887695
2025-04-24,3332.0,33.481998443603516,4.849999904632568
2025-04-25,3282.39990234375,32.98899841308594,4.8354997634887695
2025-04-28,3332.5,32.9900016784668,4.8379998207092285
2025-04-29,3318.800048828125,33.275001525878906,4.822999954223633
2025-04-30,3305.0,32.53099822998047,4.559999942779541
2025-05-01,3210.0,32.18899917602539,4.580999851226807
2025-05-02,3231.89990234375,31.98900032043457,4.627500057220459
2025-05-05,3311.300048828125,32.20500183105469,4.65500020980835
2025-05-06,3411.39990234375,33.112998962402344,4.735000133514404
2025-05-07,3381.39990234375,32.53099822998047,4.616499900817871
2025-05-08,3296.60009765625,32.37799835205078,4.560999870300293
2025-05-09,3335.39990234375,32.67599868774414,4.611000061035156
2025-05-12,3220.0,32.38800048828125,4.578499794006348
2025-05-13,3240.300048828125,32.86800003051758,4.68149995803833
2025-05-14,3181.39990234375,32.22600173950195,4.611000061035156
2025-05-15,3220.699951171875,32.48099899291992,4.644499778747559
2025-05-16,3182.0,32.15800094604492,4.555500030517578
2025-05-19,3228.89990234375,32.3129997253418,4.633500099182129
2025-05-20,3280.300048828125,32.97999954223633,4.619500160217285
2025-05-21,3309.300048828125,33.4630012512207,4.638000011444092
2025-05-22,3292.300048828125,33.047000885009766,4.648499965667725
2025-05-23,3363.60009765625,33.44200134277344,4.80649995803833
2025-05-27,3299.10009765625,33.145999908447266,4.710000038146973
2025-05-28,3293.60009765625,33.0,4.644000053405762
2025-05-29,3317.10009765625,33.28300094604492,4.653500080108643
2025-05-30,3288.89990234375,32.891998291015625,4.652500152587891
2025-06-02,3370.60009765625,34.5629997253418,4.834499835968018
2025-06-03,3350.199951171875,34.50299835205078,4.809500217437744
2025-06-04,3373.5,34.51900100708008,4.864500045776367
2025-06-05,3350.699951171875,35.68899917602539,4.91349983215332
2025-06-06,3322.699951171875,36.025001525878906,4.829999923706055
2025-06-09,3332.10009765625,36.6879997253418,4.9095001220703125
2025-06-10,3320.89990234375,36.54199981689453,4.883999824523926
2025-06-11,3321.300048828125,36.16600036621094,4.801000118255615
2025-06-12,3380.89990234375,36.2130012512207,4.821499824523926
2025-06-13,3431.199951171875,36.28099822998047,4.802999973297119
2025-06-16,3396.39990234375,36.37900161743164,4.826499938964844
2025-06-17,3386.60009765625,37.09000015258789,4.80049991607666
2025-06-18,3389.800048828125,36.86600112915039,4.84499979019165
2025-06-20,3368.10009765625,35.97600173950195,4.826000213623047
2025-06-23,3377.699951171875,36.15299987792969,4.8429999351501465
2025-06-24,3317.39990234375,35.70100021362305,4.867000102996826
2025-06-25,3327.10009765625,36.084999084472656,4.913000106811523
2025-06-26,3333.5,36.58599853515625,5.065499782562256
2025-06-27,3273.699951171875,36.0369987487793,5.06850004196167
2025-06-30,3294.39990234375,35.85200119018555,5.03000020980835
2025-07-01,3336.699951171875,36.082000732421875,5.047999858856201
2025-07-02,3348.0,36.42599868774414,5.14900016784668
2025-07-03,3331.60009765625,36.784000396728516,5.0970001220703125
2025-07-04,3332.5,36.775001525878906,5.018499851226807
2025-07-07,3332.199951171875,36.6150016784668,4.984499931335449
2025-07-08,3307.0,36.47200012207031,5.644999980926514
2025-07-09,3311.60009765625,36.35100173950195,5.44350004196167
2025-07-10,3317.39990234375,37.03799819946289,5.547999858856201
2025-07-11,3356.0,38.67599868774414,5.561999797821045
2025-07-14,3351.5,38.46200180053711,5.514999866485596
2025-07-15,3329.800048828125,37.83399963378906,5.546000003814697
2025-07-16,3352.5,37.85300064086914,5.496500015258789
2025-07-17,3340.10009765625,38.055999755859375,5.486000061035156
2025-07-18,3353.0,38.222999572753906,5.578000068664551
2025-07-21,3401.89990234375,39.10100173950195,5.610499858856201
2025-07-22,3439.199951171875,39.31999969482422,5.697000026702881
2025-07-23,3394.10009765625,39.27799987792969,5.795000076293945
2025-07-24,3371.0,39.020999908447266,5.7769999504089355
2025-07-25,3334.0,38.16699981689453,5.763500213623047
2025-07-28,3309.10009765625,38.0260009765625,5.59499979019165
2025-07-29,3323.39990234375,38.08399963378906,5.603499889373779
2025-07-30,3295.800048828125,37.566001892089844,5.570000171661377
2025-07-31,3293.199951171875,36.551998138427734,4.33050012588501
2025-08-01,3347.699951171875,36.7869987487793,4.412499904632568
2025-08-04,3374.39990234375,37.19200134277344,4.414999961853027
2025-08-05,3381.89990234375,37.6870002746582,4.363999843597412
2025-08-06,3380.0,37.76599884033203,4.390999794006348
2025-08-07,3400.300048828125,38.15800094604492,4.378499984741211
2025-08-08,3439.10009765625,38.41699981689453,4.45550012588501
2025-08-11,3353.10009765625,37.6619987487793,4.423500061035156
2025-08-12,3348.89990234375,37.89899826049805,4.508500099182129
2025-08-13,3358.699951171875,38.499000549316406,4.48199987411499
2025-08-14,3335.199951171875,37.981998443603516,4.4644999504089355
2025-08-15,3336.0,37.89400100708008,4.478000164031982
2025-08-18,3331.699951171875,37.95100021362305,4.456999778747559
2025-08-19,3313.39990234375,37.26100158691406,4.408999919891357
2025-08-20,3343.39990234375,37.70500183105469,4.426000118255615
2025-08-21,3336.89990234375,38.027000427246094,4.43149995803833
2025-08-22,3374.39990234375,39.00299835205078,4.447500228881836
2025-08-25,3373.800048828125,38.676998138427734,4.4664998054504395
2025-08-26,3388.60009765625,38.582000732421875,4.450500011444092
2025-08-27,3404.60009765625,38.68899917602539,4.4145002365112305
2025-08-28,3431.800048828125,39.189998626708984,4.463500022888184
2025-08-29,3473.699951171875,40.20000076293945,4.518499851226807
2025-09-02,3549.39990234375,41.07099914550781,4.569499969482422
2025-09-03,3593.199951171875,41.54199981689453,4.558499813079834
2025-09-04,3565.800048828125,40.9109992980957,4.48799991607666
2025-09-05,3613.199951171875,41.07400131225586,4.482500076293945
2025-09-08,3638.10009765625,41.42599868774414,4.490499973297119
2025-09-09,3643.300048828125,40.87799835205078,4.500999927520752
2025-09-10,3643.60009765625,41.132999420166016,4.550000190734863
2025-09-11,3636.89990234375,41.696998596191406,4.5904998779296875
2025-09-12,3649.39990234375,42.387001037597656,4.588500022888184
2025-09-15,3682.199951171875,42.516998291015625,4.6554999351501465
2025-09-16,3688.89990234375,42.47100067138672,4.632999897003174
2025-09-17,3681.800048828125,41.72200012207031,4.571000099182129
2025-09-18,3643.699951171875,41.707000732421875,4.540999889373779
2025-09-19,3671.5,42.5359992980957,4.568999767303467
2025-09-22,3740.699951171875,43.79899978637695,4.572999954223633
2025-09-23,3780.60009765625,44.19200134277344,4.584499835968018
2025-09-24,3732.10009765625,43.777000427246094,4.752500057220459
2025-09-25,3736.89990234375,44.696998596191406,4.699999809265137
2025-09-26,3775.300048828125,46.22100067138672,4.7154998779296875
2025-09-29,3820.89990234375,46.61199951171875,4.841000080108643
2025-09-30,3840.800048828125,46.25299835205078,4.804999828338623
2025-10-01,3867.5,47.290000915527344,4.83050012588501
2025-10-02,3839.699951171875,46.0,4.8979997634887695
2025-10-03,3880.800048828125,47.59700012207031,5.058000087738037
2025-10-06,3948.5,48.082000732421875,4.986999988555908
2025-10-07,3976.60009765625,47.17900085449219,5.047999858856201
2025-10-08,4043.300048828125,48.65599822998047,5.046000003814697
2025-10-09,3946.300048828125,46.849998474121094,5.075500011444092
2025-10-10,3975.89990234375,46.9379997253418,4.848499774932861
2025-10-13,4108.60009765625,50.130001068115234,5.100500106811523
2025-10-14,4138.7001953125,50.31399917602539,4.980500221252441
2025-10-15,4176.89990234375,51.073001861572266,4.9720001220703125
2025-10-16,4280.2001953125,53.02299880981445,4.958000183105469
2025-10-17,4189.89990234375,49.86399841308594,4.93149995803833
2025-10-20,4336.39990234375,51.11899948120117,4.998000144958496
2025-10-21,4087.699951171875,47.45000076293945,4.929999828338623
2025-10-22,4044.39990234375,47.46099853515625,4.960999965667725
2025-10-23,4125.5,48.481998443603516,5.081999778747559
2025-10-24,4118.39990234375,48.37699890136719,5.093500137329102
2025-10-27,4001.89990234375,46.5620002746582,5.140500068664551
2025-10-28,3966.199951171875,47.125,5.140500068664551
2025-10-29,3983.699951171875,47.72100067138672,5.233500003814697
2025-10-30,4001.300048828125,48.428001403808594,5.078000068664551
2025-10-31,3982.199951171875,47.99399948120117,5.065499782562256
2025-11-03,4000.300048828125,47.88800048828125,5.046999931335449
2025-11-04,3947.699951171875,47.130001068115234,4.926000118255615
2025-11-05,3980.300048828125,47.862998962402344,4.9629998207092285
2025-11-06,3979.89990234375,47.79399871826172,4.945499897003174
2025-11-07,3999.39990234375,48.016998291015625,4.938000202178955
2025-11-10,4111.7998046875,50.176998138427734,5.086999893188477
2025-11-11,4106.7998046875,50.61800003051758,5.048500061035156
2025-11-12,4204.39990234375,53.332000732421875,5.0894999504089355
2025-11-13,4186.89990234375,53.07400131225586,5.087500095367432
2025-11-14,4087.60009765625,50.59000015258789,5.049499988555908
2025-11-17,4068.300048828125,50.625,5.0
2025-11-18,4061.300048828125,50.45000076293945,4.962500095367432
2025-11-19,4077.699951171875,50.790000915527344,5.007999897003174
2025-11-20,4056.5,50.24700164794922,4.959499835968018
2025-11-21,4076.699951171875,49.87300109863281,5.008500099182129
2025-11-24,4091.89990234375,50.29499816894531,4.961999893188477
2025-11-25,4139.2001953125,50.933998107910156,4.999499797821045
2025-11-26,4165.2001953125,52.91600036621094,5.104499816894531
2025-11-28,4218.2998046875,56.44599914550781,5.185500144958496
2025-12-01,4239.2998046875,58.417999267578125,5.218999862670898
2025-12-02,4186.60009765625,57.983001708984375,5.160999774932861
2025-12-03,4199.2998046875,57.92100143432617,5.308000087738037
2025-12-04,4211.7998046875,56.84700012207031,5.291500091552734
2025-12-05,4212.89990234375,58.422000885009766,5.381999969482422
2025-12-08,4187.2001953125,57.77899932861328,5.364500045776367
2025-12-09,4206.7001953125,60.16899871826172,5.240499973297119
2025-12-10,4196.39990234375,60.37900161743164,5.2754998207092285
2025-12-11,4285.5,63.92900085449219,5.427000045776367
2025-12-12,4300.10009765625,61.36199951171875,5.2835001945495605
2025-12-15,4306.7001953125,62.939998626708984,5.338500022888184
2025-12-16,4304.5,62.70000076293945,5.2870001792907715
2025-12-17,4347.5,66.23699951171875,5.363500118255615
2025-12-18,4339.5,64.59200286865234,5.366499900817871
2025-12-19,4361.39990234375,66.84500122070312,5.439499855041504
2025-12-22,4444.60009765625,67.90599822998047,5.4375
2025-12-23,4482.7998046875,70.48500061035156,5.47599983215332
2025-12-24,4480.60009765625,71.03099822998047,5.498499870300293
2025-12-26,4529.10009765625,76.48600006103516,5.766499996185303
2025-12-29,4325.10009765625,69.85600280761719,5.490499973297119
2025-12-30,4370.10009765625,77.3740005493164,5.727499961853027
2025-12-31,4325.60009765625,70.13400268554688,5.630000114440918
2026-01-02,4314.39990234375,70.55599975585938,5.639999866485596
2026-01-05,4436.89990234375,76.16400146484375,5.924499988555908
2026-01-06,4482.2001953125,80.52999877929688,6.010499954223633
2026-01-07,4449.2998046875,77.13500213623047,5.809000015258789
2026-01-08,4449.7001953125,74.71600341796875,5.746500015258789
2026-01-09,4490.2998046875,78.88400268554688,5.855500221252441
2026-01-12,4604.2998046875,84.61000061035156,5.985000133514404
2026-01-13,4589.2001953125,85.87699890136719,5.96999979019165
2026-01-14,4626.2998046875,90.86900329589844,6.008999824523926
2026-01-15,4616.2998046875,91.8759994506836,5.947999954223633
2026-01-16,4588.39990234375,88.09100341796875,5.78849983215332
2026-01-20,4759.60009765625,94.20600128173828,5.7729997634887695
2026-01-21,4831.7998046875,92.20999908447266,5.729499816894531
2026-01-22,4908.7998046875,95.97599792480469,5.742499828338623
2026-01-23,4976.2001953125,100.92500305175781,5.910999774932861
2026-01-26,5079.7001953125,115.08000183105469,5.984000205993652
2026-01-27,5079.89990234375,105.52300262451172,5.828499794006348
2026-01-28,5301.60009765625,113.11100006103516,5.892499923706055
2026-01-29,5318.39990234375,114.03700256347656,6.17549991607666
2026-01-30,4713.89990234375,78.29000091552734,5.896999835968018
2026-02-02,4622.5,76.77799987792969,5.801499843597412
2026-02-03,4903.7001953125,83.04199981689453,6.0625
2026-02-04,4920.39990234375,84.16500091552734,5.826000213623047
2026-02-05,4861.39990234375,76.52899932861328,5.798999786376953
2026-02-06,4951.2001953125,76.73500061035156,5.863500118255615
2026-02-09,5050.89990234375,82.06500244140625,5.945000171661377
2026-02-10,5003.7998046875,80.21800231933594,5.895999908447266
2026-02-11,5071.60009765625,83.75399780273438,5.948999881744385
2026-02-12,4923.7001953125,75.5459976196289,5.770999908447266
2026-02-13,5022.0,77.85099792480469,5.792500019073486
2026-02-17,4882.89990234375,73.4469985961914,5.632999897003174
2026-02-18,4986.5,77.50900268554688,5.793499946594238
2026-02-19,4975.89990234375,77.56500244140625,5.730000019073486
2026-02-20,5059.2998046875,82.28299713134766,5.830999851226807
2026-02-23,5204.7001953125,86.52300262451172,5.7729997634887695
2026-02-24,5155.7998046875,87.45700073242188,5.922999858856201
2026-02-25,5206.39990234375,90.93900299072266,5.979499816894531
2026-02-26,5176.5,86.99800109863281,5.947000026702881
2026-02-27,5230.5,92.68199920654297,6.004499912261963
2026-03-02,5294.39990234375,88.28399658203125,5.894499778747559
2026-03-03,5107.39990234375,82.9229965209961,5.773499965667725
2026-03-04,5120.2001953125,82.63300323486328,5.855000019073486
2026-03-05,5065.2998046875,81.68699645996094,5.752999782562256
2026-03-06,5146.10009765625,83.81600189208984,5.756999969482422
2026-03-09,5091.5,84.03199768066406,5.80049991607666
2026-03-10,5229.7001953125,89.08300018310547,5.9039998054504395
2026-03-11,5167.39990234375,85.06500244140625,5.8454999923706055
2026-03-12,5115.7998046875,84.66999816894531,5.82450008392334
2026-03-13,5052.5,80.91400146484375,5.7144999504089355
2026-03-16,4994.0,80.26300048828125,5.790500164031982
2026-03-17,5001.0,79.52999877929688,5.726500034332275
2026-03-18,4889.89990234375,77.23799896240234,5.553999900817871
2026-03-19,4600.7001953125,70.9020004272461,5.433000087738037
2026-03-20,4570.39990234375,69.36000061035156,5.34250020980835
2026-03-23,4404.10009765625,69.04900360107422,5.439499855041504
2026-03-24,4399.2998046875,69.27400207519531,5.422500133514404
2026-03-25,4549.7998046875,72.36100006103516,5.5289998054504395
2026-03-26,4375.5,67.6709976196289,5.446499824523926
2026-03-27,4492.0,69.54499816894531,5.4670000076293945
2026-03-30,4526.0,70.3239974975586,5.47599983215332
2026-03-31,4647.60009765625,74.69000244140625,5.587500095367432
2026-04-01,4783.2001953125,75.86699676513672,5.624000072479248
2026-04-02,4651.5,72.73500061035156,5.563000202178955
2026-04-06,4656.7998046875,72.66100311279297,5.583499908447266
2026-04-07,4657.10009765625,71.82599639892578,5.54449987411499
2026-04-08,4749.5,75.2239990234375,5.759500026702881
2026-04-09,4792.2001953125,76.2770004272461,5.748000144958496
2026-04-10,4761.89990234375,76.3239974975586,5.870500087738037
2026-04-13,4742.39990234375,75.52300262451172,5.97599983215332
2026-04-14,4825.0,79.39099884033203,6.070499897003174
2026-04-15,4800.0,79.49099731445312,6.072000026702881
2026-04-16,4785.39990234375,78.60600280761719,6.066500186920166
2026-04-17,4857.60009765625,81.73799896240234,6.103499889373779
2026-04-20,4806.60009765625,79.95099639892578,6.035999774932861
2026-04-21,4698.39990234375,76.41100311279297,6.001500129699707
2026-04-22,4732.5,77.89299774169922,6.119999885559082
2026-04-23,4705.10009765625,75.46499633789062,6.075500011444092
2026-04-24,4722.2998046875,76.38300323486328,6.023499965667725
2026-04-27,4675.39990234375,75.00299835205078,6.01800012588501
2026-04-28,4591.5,73.20500183105469,5.9145002365112305
2026-04-29,4545.2001953125,71.56900024414062,5.878499984741211
2026-04-30,4614.7001953125,73.53399658203125,5.926000118255615
2026-05-01,4629.89990234375,75.95099639892578,5.932000160217285
2026-05-04,4519.5,73.0719985961914,5.795000076293945
2026-05-05,4555.7998046875,73.10800170898438,5.942999839782715
2026-05-06,4681.89990234375,76.81099700927734,6.136499881744385
2026-05-07,4699.7998046875,79.70099639892578,6.127500057220459
2026-05-08,4720.39990234375,80.3949966430664,6.249000072479248
2026-05-11,4718.7001953125,85.48500061035156,6.41349983215332
2026-05-12,4677.60009765625,85.12999725341797,6.485000133514404
2026-05-13,4697.7001953125,88.88800048828125,6.635499954223633
2026-05-14,4678.10009765625,84.91200256347656,6.567500114440918
2026-05-15,4555.7998046875,77.16100311279297,6.251500129699707
2026-05-18,4552.5,77.072998046875,6.271999835968018
2026-05-19,4506.2998046875,74.8280029296875,6.164999961853027
2026-05-20,4531.2998046875,75.85099792480469,6.290500164031982
2026-05-21,4539.7998046875,76.41400146484375,6.256999969482422
2026-05-22,4521.0,75.89299774169922,6.3420000076293945
2026-05-26,4500.39990234375,76.30500030517578,6.361000061035156
2026-05-27,4447.5,74.5989990234375,6.304999828338623
2026-05-28,4499.2998046875,75.6449966430664,6.395999908447266
2026-05-29,4560.5,75.61599731445312,6.359499931335449
2026-06-01,4475.2001953125,75.00700378417969,6.52400016784668
2026-06-02,4489.10009765625,75.31099700927734,6.649499893188477
2026-06-03,4436.7001953125,73.47599792480469,6.480999946594238
2026-06-04,4475.7998046875,73.77899932861328,6.511000156402588
2026-06-05,4337.10009765625,68.94300079345703,6.263500213623047
2026-06-08,4335.89990234375,68.42500305175781,6.329500198364258
2026-06-09,4260.0,65.09400177001953,6.302499771118164
2026-06-10,4108.2001953125,64.5989990234375,6.249000072479248
2026-06-11,4090.300048828125,63.8849983215332,6.258999824523926
2026-06-12,4215.0,67.85900115966797,6.430500030517578
2026-06-15,4328.0,70.06600189208984,6.482500076293945
2026-06-16,4330.89990234375,69.89900207519531,6.488999843597412
2026-06-17,4358.89990234375,70.69599914550781,6.481500148773193
2026-06-18,4224.10009765625,66.25499725341797,6.374499797821045
2026-06-22,4181.89990234375,65.5270004272461,6.356500148773193
2026-06-23,4129.89990234375,62.02000045776367,6.140999794006348
2026-06-24,3990.300048828125,58.051998138427734,5.942999839782715
2026-06-25,4030.5,58.347999572753906,6.070499897003174
2026-06-26,4078.699951171875,59.21699905395508,6.141499996185303
2026-06-29,4022.300048828125,58.17499923706055,6.097499847412109
2026-06-30,4022.89990234375,59.47700119018555,6.192500114440918
2026-07-01,4068.300048828125,60.084999084472656,6.123499870300293
2026-07-02,4112.7001953125,60.643001556396484,6.114500045776367
2026-07-03,4187.2998046875,62.814998626708984,6.223999977111816
