listed_sym,listing_date,entry_ts,exit_ts,sym,log_return,era,quarter,btc_30d_ret
NOTUSDT,2024-05-16,2024-05-17,2024-05-22,LTCUSDT,0.07018162937509516,2024H1,2024Q2,0.09347068378649737
NOTUSDT,2024-05-16,2024-05-17,2024-05-22,BCHUSDT,0.1474621662522607,2024H1,2024Q2,0.09347068378649737
NOTUSDT,2024-05-16,2024-05-17,2024-05-22,FILUSDT,0.08274140405162776,2024H1,2024Q2,0.09347068378649737
NOTUSDT,2024-05-16,2024-05-17,2024-05-22,NEARUSDT,-0.024620901517371663,2024H1,2024Q2,0.09347068378649737
NOTUSDT,2024-05-16,2024-05-17,2024-05-22,WIFUSDT,-0.02976016715840131,2024H1,2024Q2,0.09347068378649737
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,BTCUSDT,0.03211493676164248,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,ETHUSDT,0.017130677617221514,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,BNBUSDT,0.14337403495354514,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,SOLUSDT,0.02918924551205302,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,XRPUSDT,0.013970182232498305,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,DOGEUSDT,0.013077780108811015,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,ADAUSDT,0.03454308900009463,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,AVAXUSDT,0.004075584054706251,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,LINKUSDT,-0.013009772457704245,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,LTCUSDT,-0.008677617602471864,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,BCHUSDT,0.027709421077156834,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,FILUSDT,0.026482620467299357,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,NEARUSDT,0.02091615025862861,2024H1,2024Q2,0.15898956568268963
TURBOUSDT,2024-05-30,2024-05-31,2024-06-05,WIFUSDT,0.01300922490154657,2024H1,2024Q2,0.15898956568268963
IOUSDT,2024-06-11,2024-06-12,2024-06-17,BTCUSDT,-0.010108764451048602,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,ETHUSDT,0.0354349872687386,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,BNBUSDT,0.013967559678602182,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,SOLUSDT,0.012723165230146488,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,XRPUSDT,0.018977467221418423,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,DOGEUSDT,-0.006834402056658761,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,ADAUSDT,-0.011930468400280822,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,AVAXUSDT,-0.04838448979361445,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,LINKUSDT,0.010226531783831374,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,LTCUSDT,0.022265795078981982,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,BCHUSDT,-0.04018663486664268,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,FILUSDT,-0.02692434124586944,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,NEARUSDT,-0.07163619038934335,2024H1,2024Q2,0.08516962555692786
IOUSDT,2024-06-11,2024-06-12,2024-06-17,WIFUSDT,0.021917407994854442,2024H1,2024Q2,0.08516962555692786
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,BTCUSDT,-0.033734474530183155,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,ETHUSDT,-0.003994220977902753,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,BNBUSDT,-0.02209775706443669,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,SOLUSDT,-0.0686751778700955,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,XRPUSDT,-0.03592717374134224,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,DOGEUSDT,-0.039789683751607775,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,ADAUSDT,-0.0420069396213279,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,AVAXUSDT,-0.10555580908682308,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,LINKUSDT,-0.07376351277929873,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,LTCUSDT,-0.026202372394024072,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,BCHUSDT,-0.06760212999088455,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,FILUSDT,-0.11882376375224822,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,NEARUSDT,0.00019366708688401036,2024H1,2024Q2,-0.016446405009707177
MEWUSDT,2024-06-17,2024-06-18,2024-06-23,WIFUSDT,-0.2830144176811464,2024H1,2024Q2,-0.016446405009707177
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,BTCUSDT,-0.0481413784695317,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,ETHUSDT,-0.03382721253903285,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,BNBUSDT,-0.016082732400796437,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,SOLUSDT,0.02288958132787073,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,XRPUSDT,-0.026767860251104714,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,DOGEUSDT,0.013961693143207233,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,ADAUSDT,0.019848570158581186,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,AVAXUSDT,-0.0826848370768382,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,LINKUSDT,-0.004007739588283867,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,LTCUSDT,-0.045493527695252695,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,BCHUSDT,-0.0015925206283595864,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,FILUSDT,0.008587623397232288,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,NEARUSDT,0.05007185507015,2024H1,2024Q2,-0.07360829597611074
LISTAUSDT,2024-06-20,2024-06-21,2024-06-26,WIFUSDT,0.045707082263467196,2024H1,2024Q2,-0.07360829597611074
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,BTCUSDT,-0.049368831178197695,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,ETHUSDT,-0.012974873837211395,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,BNBUSDT,-0.007167994211999304,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,SOLUSDT,-0.06332717364679283,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,XRPUSDT,0.03502842439203732,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,DOGEUSDT,-0.09583208102772761,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,ADAUSDT,-0.07206296282803902,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,AVAXUSDT,-0.10965245101414113,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,LINKUSDT,-0.05315958080605745,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,LTCUSDT,-0.01641004429490308,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,BCHUSDT,0.09398303959626235,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,FILUSDT,-0.0995621530148049,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,NEARUSDT,-0.1357601545813599,2024H2,2024Q3,0.100382607567848
RENDERUSDT,2024-07-26,2024-07-27,2024-08-01,WIFUSDT,-0.20300839356120906,2024H2,2024Q3,0.100382607567848
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,BTCUSDT,0.02602715848209489,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,ETHUSDT,0.0016298273618408185,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,BNBUSDT,0.09452844090385432,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,SOLUSDT,-0.0013057673237245884,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,XRPUSDT,0.05821841284948116,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,DOGEUSDT,0.028162554417998906,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,ADAUSDT,0.05570302135484608,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,AVAXUSDT,0.1028409327945335,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,LINKUSDT,0.007155139567969034,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,LTCUSDT,-0.012638885876013448,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,BCHUSDT,0.005585188420811162,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,FILUSDT,0.042238134178131825,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,NEARUSDT,-0.005733531847760457,2024H2,2024Q3,-0.08119183772872662
BANANAUSDT,2024-08-15,2024-08-16,2024-08-21,WIFUSDT,0.0534357425723999,2024H2,2024Q3,-0.08119183772872662
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,BTCUSDT,0.0760741045280089,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,ETHUSDT,0.048226924201669095,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,BNBUSDT,0.03763559324336519,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,SOLUSDT,0.10569610427925215,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,XRPUSDT,0.023137703806512852,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,DOGEUSDT,0.10417497906372478,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,ADAUSDT,0.15576310432902174,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,AVAXUSDT,0.24447607544434086,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,LINKUSDT,0.18963157857638213,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,LTCUSDT,0.004516039588516786,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,BCHUSDT,0.07295629341250559,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,FILUSDT,0.15777273103123196,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,NEARUSDT,0.2324051820244646,2024H2,2024Q3,-0.13436114943203492
SYSUSDT,2024-08-19,2024-08-20,2024-08-25,WIFUSDT,0.3122795388567631,2024H2,2024Q3,-0.13436114943203492
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,BTCUSDT,-0.016705484567115396,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,ETHUSDT,-0.06612839351931717,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,BNBUSDT,-0.08924760606676811,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,SOLUSDT,0.02341775173945173,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,XRPUSDT,-0.055407254971637114,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,DOGEUSDT,-0.06529285303498679,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,ADAUSDT,-0.07392391366350436,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,AVAXUSDT,-0.04883779002075312,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,LINKUSDT,-0.029377444429059606,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,LTCUSDT,-0.05749080540026342,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,BCHUSDT,-0.06998912479093133,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,FILUSDT,-0.061686655790383786,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,NEARUSDT,0.048768025826929025,2024H2,2024Q3,-0.020365473720291072
POPCATUSDT,2024-08-22,2024-08-23,2024-08-28,WIFUSDT,-0.031623188430512185,2024H2,2024Q3,-0.020365473720291072
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,BTCUSDT,-0.06366289736683173,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,ETHUSDT,-0.06468832496202956,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,BNBUSDT,-0.02878469178234698,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,SOLUSDT,-0.14991692572572046,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,XRPUSDT,-0.036601084866957304,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,DOGEUSDT,-0.0375062130459764,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,ADAUSDT,-0.060556299471585404,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,AVAXUSDT,-0.13053856437064112,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,LINKUSDT,-0.0718284321400717,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,LTCUSDT,0.030805344174048562,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,BCHUSDT,-0.06025555946811529,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,FILUSDT,-0.09671172172961336,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,NEARUSDT,-0.170674170544773,2024H2,2024Q3,-0.1294573813869282
DOGSUSDT,2024-08-26,2024-08-27,2024-09-01,WIFUSDT,-0.15421663636192579,2024H2,2024Q3,-0.1294573813869282
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,BTCUSDT,-0.04741839434325765,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,ETHUSDT,-0.054798358999184255,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,BNBUSDT,-0.03174061595659588,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,SOLUSDT,0.020240038490040933,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,XRPUSDT,-0.052144076685879656,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,DOGEUSDT,-0.007262949544574226,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,ADAUSDT,0.06272984687421293,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,AVAXUSDT,0.08391859101918547,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,LINKUSDT,0.0035819777879762685,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,LTCUSDT,-0.0562718362908906,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,BCHUSDT,-0.012094489816839403,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,FILUSDT,0.015986130846302245,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,NEARUSDT,0.007488668321360983,2024H2,2024Q3,0.07299025426318129
FLUXUSDT,2024-09-03,2024-09-04,2024-09-09,WIFUSDT,0.05384133944786088,2024H2,2024Q3,0.07299025426318129
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,BTCUSDT,0.050504263290877434,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,ETHUSDT,0.024525148936652322,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,BNBUSDT,0.0647841983045594,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,SOLUSDT,0.015368578868112368,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,XRPUSDT,0.09728049106036821,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,DOGEUSDT,0.015209054944435665,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,ADAUSDT,0.02984439574778857,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,AVAXUSDT,0.06108613769447899,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,LINKUSDT,0.07073191987552822,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,LTCUSDT,0.07105439231687143,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,BCHUSDT,0.01464019614667762,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,FILUSDT,0.01708030504120554,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,NEARUSDT,0.04411584119494859,2024H2,2024Q3,-0.018468951205507955
RPLUSDT,2024-09-09,2024-09-10,2024-09-15,WIFUSDT,-0.06442675093698687,2024H2,2024Q3,-0.018468951205507955
POLUSDT,2024-09-13,2024-09-14,2024-09-19,BTCUSDT,0.020218917268808943,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,ETHUSDT,-0.02772099013376276,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,BNBUSDT,0.004808305368821875,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,SOLUSDT,-0.032647300802017665,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,XRPUSDT,0.0212682002961132,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,DOGEUSDT,-0.028654711942968265,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,ADAUSDT,-0.04397247896450957,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,AVAXUSDT,-0.0041859590203051225,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,LINKUSDT,-0.04779860977220103,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,LTCUSDT,-0.0015422581712110845,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,BCHUSDT,-0.022927097767414036,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,FILUSDT,-0.027495947501880426,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,NEARUSDT,-0.005851391768464125,2024H2,2024Q3,0.04265270991636383
POLUSDT,2024-09-13,2024-09-14,2024-09-19,WIFUSDT,-0.0031262476805741335,2024H2,2024Q3,0.04265270991636383
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,BTCUSDT,0.08526705603501293,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,ETHUSDT,0.13020394754321363,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,BNBUSDT,0.09893913269322235,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,SOLUSDT,0.1281903555192403,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,XRPUSDT,0.01809162540716754,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,DOGEUSDT,0.09840869681902309,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,ADAUSDT,0.08283600557914898,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,AVAXUSDT,0.16709009669118738,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,LINKUSDT,0.0875490709282245,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,LTCUSDT,0.06645423053571003,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,BCHUSDT,0.10345543803525666,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,FILUSDT,0.12469741291376288,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,NEARUSDT,0.1854548082788865,2024H2,2024Q3,0.03238568247987672
1MBABYDOGEUSDT,2024-09-16,2024-09-17,2024-09-22,WIFUSDT,0.1634267644402017,2024H2,2024Q3,0.03238568247987672
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,BTCUSDT,0.02087024340506161,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,ETHUSDT,0.07319925100738062,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,BNBUSDT,0.06706575631787495,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,SOLUSDT,0.06767612027591344,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,XRPUSDT,0.006963934725410597,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,DOGEUSDT,0.04480794250344629,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,ADAUSDT,0.10053131394789365,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,AVAXUSDT,0.06433681980964566,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,LINKUSDT,0.08389585425968088,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,LTCUSDT,0.019238645328653325,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,BCHUSDT,0.024070929618603663,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,FILUSDT,0.04508851750066772,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,NEARUSDT,0.2037919914602594,2024H2,2024Q3,0.0336338350785339
FIDAUSDT,2024-09-19,2024-09-20,2024-09-25,WIFUSDT,0.1154175072509246,2024H2,2024Q3,0.0336338350785339
HMSTRUSDT,2024-09-26,2024-09-27,2024-10-02,BTCUSDT,-0.06885953935224028,2024H2,2024Q3,0.11421115065243193
HMSTRUSDT,2024-09-26,2024-09-27,2024-10-02,ETHUSDT,-0.07130413650327995,2024H2,2024Q3,0.11421115065243193
HMSTRUSDT,2024-09-26,2024-09-27,2024-10-02,BNBUSDT,-0.08596027026037277,2024H2,2024Q3,0.11421115065243193
HMSTRUSDT,2024-09-26,2024-09-27,2024-10-02,SOLUSDT,-0.06868741261300569,2024H2,2024Q3,0.11421115065243193
