announce_ts,effective_ts,symbol,direction,source_title
2025-06-22T14:39:10.211000+00:00,,ICXUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-22T14:39:10.211000+00:00,,MAVIAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-22T14:39:10.211000+00:00,,QTUMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-22T14:39:10.211000+00:00,,SOLUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-22T14:39:10.211000+00:00,,SPELLUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-22T14:39:10.211000+00:00,,VANRYUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-22T14:39:10.211000+00:00,,WOOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,ALGOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,ARCUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,AVAAIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,BATUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,BTCUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,COTIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,DOGEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,FARTCOINUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,MELANIAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,PLUMEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,SANDUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-14T14:08:16.118000+00:00,,XRPUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,ALICEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,ATHUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,ATOMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,BANDUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,BELUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,BERAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,BRUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,FHEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,IOSTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,IOTXUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,KAVAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,KNCUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,KSMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,OGNUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,PROMPTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,RENDERUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-08T06:49:19.674000+00:00,2025-06-13T00:00:00+00:00,XCNUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-13)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,ATAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,BAKEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,BSVUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,FARTCOINUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,FXSUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,ILVUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,LDOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,LRCUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,LSKUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,METISUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,MOCAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,MOVRUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,NTRNUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,ONGUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,PHBUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,POWRUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,RIFUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,RONINUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,SFPUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,STEEMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,TOKENUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,TWTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,USTCUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-06-01T03:54:59.988000+00:00,2025-06-06T00:00:00+00:00,VETUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-06-06)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,BANUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,BRETTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,CHILLGUYUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,DYDXUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,ENJUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,FARTCOINUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,FETUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,GRASSUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,ICPUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,IOTAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,JUPUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,LDOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,MOCAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,RUNEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,STGUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,THETAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,VETUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,VINEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,VVVUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,WALUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,XMRUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-25T15:22:01.703000+00:00,2025-05-30T00:00:00+00:00,XTZUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-30)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,1000CATUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,1000RATSUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,1INCHUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,ACEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,ACXUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,AIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,ARPAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,ARUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,BBUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,BLURUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,CKBUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,COSUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,DIAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,DRIFTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,DYMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,EGLDUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,HMSTRUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,LISTAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,MASKUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,NFPUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,POLYXUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,SXPUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,VANAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,VIRTUALUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,XAIUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,ZKUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-05-04T16:00:10.318000+00:00,2025-05-09T00:00:00+00:00,ZROUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts (2025-05-09)
2025-04-27T12:59:48.656000+00:00,2025-04-28T00:00:00+00:00,ALPACAUSDT,unknown,Updates on the Leverage & Margin Tiers of ALPACAUSDT USDⓈ-M Perpetual Contract (2025-04-28)
2025-04-26T10:37:34.019000+00:00,,1MBABYDOGEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,AI16ZUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,ALPACAUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,ALTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,ARKUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,BIDUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,BSWUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,CELOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,COWUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,FLMUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,GPSUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,HIPPOUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,JASMYUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,JELLYJELLYUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,LPTUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,MEMEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,NKNUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,PEOPLEUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,PERPUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,PIPPINUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,PIXELUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,SCRUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
2025-04-26T10:37:34.019000+00:00,,SUNUSDT,unknown,Update on the Collateral Ratio Under Portfolio Margin and the Leverage & Margin Tiers of USDⓈ-M Perpetual Contracts
